timestamp,frame_id,actual_fps,mean_r,mean_g,mean_b,head_pitch,head_yaw,head_roll,motion_flag
285992.4844311,327,86.01,148.3209,118.2456,116.172,173.65,-3.12,-3.85,False
285992.5152436,328,78.8,147.8759,117.7429,115.7838,172.89,-3.86,-3.37,False
285992.5152436,329,86.25,148.0459,117.8357,115.8039,173.23,-3.49,-3.35,False
285992.5474207,330,78.72,147.4088,117.1361,115.4488,172.95,-3.96,-3.01,False
285992.5474207,331,78.72,148.0083,117.5375,115.7493,173.54,-3.5,-2.95,False
285992.5474207,332,86.23,148.0793,117.5204,115.6391,173.86,-3.21,-2.99,False
285992.5794081,333,78.74,146.743,116.4143,114.9029,173.25,-2.97,-3.13,False
285992.5794081,334,86.74,147.091,116.6843,115.1587,173.31,-3.08,-3.14,False
285992.5794081,335,86.74,147.3222,116.7898,115.2164,173.4,-3.17,-3.15,False
285992.6109979,336,79.25,146.908,116.3297,114.804,173.03,-2.94,-3.32,False
285992.6109979,337,86.56,147.0367,116.4838,114.9947,173.02,-2.75,-3.42,False
285992.6109979,338,86.56,147.2641,116.7841,115.3703,172.97,-2.83,-3.47,False
285992.6435219,339,86.18,145.4499,115.208,113.846,172.79,-3.19,-3.57,False
285992.6435219,340,86.18,145.6902,115.4936,114.189,172.97,-2.99,-3.65,False
285992.6773728,341,78.3,145.8017,115.5263,114.239,172.74,-3.4,-3.88,False
285992.6773728,342,85.79,145.9961,115.7533,114.5225,172.73,-3.58,-3.96,False
285992.6773728,343,85.79,145.9257,115.651,114.4019,172.76,-3.59,-4.0,False
285992.7079213,344,78.68,145.7652,115.3787,114.3506,172.79,-3.69,-4.3,False
285992.7079213,345,86.06,145.8318,115.4002,114.3693,172.87,-3.57,-4.42,False
285992.739374,346,78.71,143.8607,113.6454,112.5031,172.8,-3.76,-4.63,False
285992.739374,347,78.71,144.2805,114.2218,113.2777,172.7,-3.75,-4.71,False
285992.739374,348,86.36,144.316,114.2275,113.2498,172.72,-3.67,-4.77,False
285992.7713168,349,78.86,144.0447,114.0142,113.2261,173.14,-3.6,-4.92,False
285992.7713168,350,78.86,143.5168,113.53,112.8142,173.42,-3.55,-4.99,False
285992.7713168,351,90.56,143.5025,113.5743,112.896,173.58,-3.5,-5.03,False
285992.8033575,352,82.32,143.5718,114.2126,113.44,173.97,-3.54,-5.23,False
285992.8033575,353,82.32,143.622,114.2296,113.4514,174.31,-3.32,-5.35,False
285992.8033575,354,90.93,144.0031,114.4917,113.7254,174.44,-3.26,-5.4,False
285992.8033575,355,90.93,143.9731,114.4013,113.6081,174.56,-3.14,-5.44,False
285992.8514926,356,79.01,144.4985,114.8573,114.0062,174.33,-2.82,-5.45,False
285992.8514926,357,86.25,145.3438,115.4191,114.4605,174.26,-2.76,-5.42,False
285992.883123,358,78.83,145.4266,115.2025,114.2822,174.23,-2.69,-5.45,False
285992.883123,359,86.39,145.2208,115.0273,114.1278,174.16,-2.65,-5.48,False
285992.883123,360,86.39,145.2342,115.0215,114.1084,174.09,-2.62,-5.49,False
285992.9165411,361,78.57,145.5006,115.5062,114.5034,174.1,-2.57,-5.49,False
285992.9165411,362,86.02,145.5117,115.5072,114.5054,174.13,-2.34,-5.52,False
285992.9475955,363,78.76,145.9163,115.9762,114.9097,173.76,-2.35,-5.5,False
285992.9475955,364,78.76,145.7447,115.9868,115.1249,173.6,-2.36,-5.5,False
285992.9475955,365,86.16,145.6716,115.9454,115.1481,173.48,-2.36,-5.5,False
285992.979388,366,78.72,147.3851,117.6061,116.4707,173.27,-2.36,-5.47,False
285992.979388,367,78.72,147.1626,117.4287,116.2785,173.14,-2.29,-5.45,False
285993.0114656,368,78.82,147.3961,117.6195,116.5604,173.06,-2.32,-5.47,False
285993.0114656,369,78.82,147.2005,117.4407,116.4405,173.07,-2.35,-5.47,False
285993.0114656,370,86.8,147.2369,117.4411,116.432,173.12,-2.34,-5.47,False
285993.0438154,371,79.14,147.1594,117.2633,116.0064,172.95,-2.18,-5.57,False
285993.0438154,372,79.14,148.1199,117.9819,116.6159,172.92,-2.08,-5.61,False
285993.0438154,373,86.34,148.1671,118.0162,116.6406,172.9,-2.02,-5.63,False
285993.075224,374,78.95,147.9508,117.868,116.4536,172.8,-1.87,-5.66,False
285993.075224,375,86.35,147.7335,117.6693,116.2377,172.75,-1.74,-5.68,False
285993.1080169,376,78.67,147.4668,117.3448,116.2129,172.66,-1.66,-5.64,False
285993.1080169,377,78.67,147.6225,117.5432,116.4573,172.61,-1.6,-5.63,False
285993.1080169,378,86.13,147.5282,117.4898,116.4112,172.58,-1.56,-5.63,False
285993.1393299,379,78.8,146.6716,116.567,115.5099,172.76,-1.66,-5.62,False
285993.1393299,380,78.8,146.5609,116.4982,115.445,172.86,-1.68,-5.62,False
285993.1393299,381,86.32,146.6178,116.5015,115.4334,172.93,-1.7,-5.64,False
285993.171411,382,78.79,145.992,115.9386,114.8247,172.8,-1.7,-5.57,False
285993.171411,383,78.79,145.9472,115.8869,114.7401,172.67,-1.65,-5.55,False
285993.203059,384,72.55,146.2723,116.1475,115.0031,172.55,-2.24,-5.43,False
285993.203059,385,82.49,146.2295,116.0735,114.8841,172.49,-2.48,-5.36,False
285993.203059,386,82.49,146.0985,115.8358,114.5873,172.46,-2.6,-5.32,False
285993.203059,387,90.64,146.0537,115.7893,114.5311,172.44,-2.67,-5.3,False
285993.203059,388,90.64,146.0537,115.7893,114.5311,172.43,-2.71,-5.28,False
285993.2514011,389,78.74,145.2446,115.1294,113.8072,172.45,-2.68,-5.3,False
285993.2514011,390,86.6,145.1447,115.0898,113.7863,172.46,-2.67,-5.28,False
285993.2835393,391,79.02,144.7378,114.5003,113.4415,172.55,-2.61,-5.27,False
285993.2835393,392,86.32,144.4911,114.2812,113.2089,172.59,-2.54,-5.27,False
285993.2835393,393,86.32,144.288,114.1719,113.1541,172.61,-2.52,-5.27,False
285993.315539,394,78.82,143.6573,113.6275,112.3871,172.64,-2.58,-5.29,False
285993.315539,395,86.27,143.6911,113.6486,112.4066,172.65,-2.7,-5.28,False
285993.315539,396,86.27,143.6911,113.6486,112.4066,172.66,-2.75,-5.27,False
285993.3482104,397,86.12,142.9579,113.0394,111.9472,172.75,-2.8,-5.4,False
285993.3482104,398,86.12,142.9592,113.0536,111.966,172.8,-2.72,-5.45,False
285993.3791643,399,78.87,142.1243,112.2455,111.0839,172.81,-2.41,-5.53,False
285993.3791643,400,86.48,142.1631,112.279,111.1025,172.78,-2.28,-5.59,False
285993.3791643,401,86.48,142.1009,112.1807,110.941,172.75,-2.29,-5.6,False
285993.4113156,402,78.91,141.9684,112.1381,110.974,172.64,-2.69,-5.42,False
285993.4113156,403,86.29,141.9974,112.1995,111.0472,172.48,-2.9,-5.33,False
285993.443699,404,78.7,142.1087,112.092,110.5436,172.43,-3.11,-5.24,False
285993.443699,405,86.39,142.014,112.0857,110.5838,172.44,-3.22,-5.21,False
285993.443699,406,86.39,141.5998,111.6731,110.11,172.45,-3.36,-5.2,False
285993.4765262,407,78.7,142.0136,111.9572,110.7662,172.34,-3.67,-5.08,False
285993.4765262,408,86.0,142.1151,112.0687,110.8486,172.28,-3.76,-5.02,False
285993.5072566,409,78.82,141.5219,111.6609,110.2811,172.08,-4.35,-4.87,False
285993.5072566,410,78.82,142.6964,112.5817,111.1036,171.95,-4.63,-4.8,False
285993.5072566,411,86.35,142.5569,112.4041,110.8897,171.86,-4.76,-4.76,False
285993.5396553,412,78.75,142.2969,112.2888,110.6937,171.9,-4.78,-4.61,False
285993.5396553,413,86.16,142.1532,112.1472,110.5308,171.95,-4.84,-4.55,False
285993.5396553,414,86.16,142.092,112.1713,110.5642,171.97,-4.91,-4.5,False
285993.5711172,415,78.79,142.0681,112.1781,110.4482,172.13,-5.03,-4.37,False
285993.5711172,416,78.79,141.8135,111.9667,110.2249,172.19,-5.16,-4.3,False
285993.6032614,417,72.46,141.7689,112.1182,110.1973,172.25,-5.11,-4.21,False
285993.6032614,418,82.42,141.6045,111.9604,110.0684,172.32,-5.06,-4.17,False
285993.6032614,419,82.42,141.589,111.932,110.0141,172.36,-5.07,-4.14,False
285993.6032614,420,90.7,142.7552,112.8945,110.9357,172.36,-5.02,-4.12,False
285993.65092,421,78.94,142.5572,112.986,111.2989,172.31,-5.44,-4.02,False
285993.65092,422,78.94,142.6085,113.063,111.3928,172.26,-5.69,-3.96,False
285993.65092,423,86.47,142.5124,112.9441,111.2598,172.23,-5.82,-3.93,False
285993.6830455,424,78.91,142.9425,113.0643,111.4625,171.96,-5.97,-3.85,False
285993.6830455,425,78.91,143.1488,113.2998,111.7268,171.79,-6.17,-3.8,False
285993.6830455,426,86.61,142.9527,113.0388,111.4093,171.72,-6.34,-3.76,False
285993.7150088,427,79.06,143.3011,113.2779,111.5276,171.34,-6.69,-3.67,False
285993.7150088,428,86.35,143.2581,113.1898,111.3953,171.13,-6.97,-3.62,False
285993.7470292,429,78.83,143.5708,113.7268,112.0859,170.95,-7.85,-3.54,False
285993.7470292,430,78.83,142.2828,112.8748,111.3868,170.82,-8.16,-3.52,False
285993.7470292,431,86.38,142.1261,112.6871,111.1689,170.73,-8.33,-3.52,False
285993.7800737,432,78.64,142.4344,112.4846,110.8599,170.58,-8.43,-3.56,False
285993.7800737,433,86.21,142.5362,112.596,110.977,170.56,-8.4,-3.59,False
285993.7800737,434,86.21,142.6797,112.7311,111.1248,170.58,-8.4,-3.59,False
285993.811185,435,78.91,142.7386,112.6816,110.7739,170.64,-8.68,-3.57,False
285993.811185,436,86.66,142.7807,112.7035,110.8017,170.6,-8.9,-3.56,False
285993.8431705,437,79.1,142.7576,112.8195,111.0478,170.71,-9.0,-3.6,False
285993.8431705,438,86.33,142.8337,112.8557,111.0758,170.78,-9.04,-3.63,False
285993.8431705,439,86.33,142.8017,112.8213,111.0355,170.81,-9.08,-3.65,False
285993.8751483,440,78.83,142.6899,112.7743,110.9598,170.84,-9.07,-3.69,False
285993.8751483,441,86.44,142.5968,112.6664,110.837,170.89,-9.08,-3.71,False
285993.8751483,442,86.44,142.5221,112.6003,110.7733,170.94,-9.09,-3.72,False
285993.9068495,443,78.98,141.5463,111.5775,110.0146,170.98,-8.74,-3.88,False
285993.9068495,444,86.38,141.7885,111.8012,110.2605,170.94,-8.65,-3.92,False
285993.9395627,445,78.71,141.1174,111.1639,109.4961,171.32,-7.93,-3.95,False
285993.9395627,446,86.23,141.0275,111.1016,109.436,171.45,-7.74,-3.96,False
285993.9395627,447,86.23,140.835,110.9022,109.1865,171.55,-7.64,-3.97,False
285993.9722122,448,78.6,140.8908,110.8251,109.1525,171.54,-7.41,-4.11,False
285993.9722122,449,78.6,140.8061,110.7472,109.0846,171.52,-7.3,-4.19,False
285993.9722122,450,90.26,140.9352,110.802,109.17,171.51,-7.23,-4.24,False
285994.0033119,451,82.29,139.794,109.7994,108.2924,171.73,-6.99,-4.24,False
285994.0033119,452,82.29,139.7607,109.8148,108.3601,171.89,-6.91,-4.26,False
285994.0033119,453,90.55,139.7538,109.8134,108.367,171.98,-6.87,-4.27,False
285994.0033119,454,90.55,139.7453,109.8049,108.3557,172.05,-6.85,-4.27,False
285994.0513267,455,78.74,139.6342,109.7617,108.0435,172.21,-6.78,-4.29,False
285994.0513267,456,86.23,139.7425,109.8897,108.1622,172.23,-6.8,-4.3,False
285994.0831833,457,78.77,139.663,109.8379,108.3618,172.25,-6.63,-4.34,False
285994.0831833,458,86.27,139.6242,109.7475,108.2253,172.28,-6.41,-4.38,False
285994.0831833,459,86.27,139.5529,109.701,108.1673,172.3,-6.27,-4.4,False
285994.115235,460,78.76,139.703,109.9926,108.2362,172.38,-6.21,-4.42,False
285994.115235,461,86.53,139.7054,109.9975,108.2426,172.43,-6.24,-4.42,False
285994.115235,462,86.53,139.6534,109.9549,108.2319,172.46,-6.28,-4.43,False
285994.147362,463,78.96,139.601,109.8243,108.2219,172.54,-6.17,-4.42,False
285994.147362,464,86.26,139.739,109.887,108.2463,172.6,-6.08,-4.44,False
285994.1794311,465,78.75,139.755,109.9764,108.1743,172.71,-6.14,-4.44,False
285994.1794311,466,86.24,139.7693,109.9791,108.1611,172.78,-6.18,-4.45,False
285994.1794311,467,86.24,139.7693,109.9791,108.1611,172.84,-6.18,-4.46,False
285994.2119884,468,78.63,139.6445,109.7911,107.9654,172.98,-6.22,-4.48,False
285994.2119884,469,86.09,139.6686,109.7739,107.9316,173.11,-6.23,-4.51,False
285994.2433326,470,78.76,139.8033,110.0503,108.1105,173.11,-6.17,-4.53,False
285994.2433326,471,78.76,139.8272,110.1222,108.2002,173.15,-6.15,-4.54,False
285994.2433326,472,86.19,139.9126,110.2942,108.4203,173.17,-6.13,-4.55,False
285994.2751761,473,78.73,139.7918,110.0648,108.2822,173.2,-6.04,-4.59,False
285994.2751761,474,86.41,139.721,110.0091,108.2334,173.19,-6.0,-4.61,False
285994.3068243,475,78.96,139.6055,110.0475,108.3204,173.07,-5.86,-4.7,False
285994.3068243,476,78.96,139.6539,110.1187,108.4084,173.05,-5.81,-4.78,False
285994.3068243,477,86.67,139.6539,110.1187,108.4084,173.04,-5.76,-4.82,False
285994.3400525,478,78.84,139.8803,110.1331,108.7087,173.11,-5.62,-4.89,False
285994.3400525,479,78.84,139.881,110.1435,108.7269,173.16,-5.51,-4.94,False
285994.3712932,480,78.81,139.6486,109.9245,108.5726,173.35,-5.31,-4.98,False
285994.3712932,481,78.81,139.6696,109.94,108.5952,173.48,-5.19,-4.98,False
285994.3712932,482,78.81,139.5676,109.8299,108.4617,173.56,-5.11,-4.99,False
285994.4028491,483,72.58,139.911,110.0694,108.9644,173.64,-5.07,-4.97,False
285994.4028491,484,82.5,139.6651,109.8576,108.7779,173.78,-5.01,-4.96,False
285994.4028491,485,82.5,139.6651,109.8576,108.7779,173.86,-4.99,-4.96,False
285994.4028491,486,90.72,139.5331,109.7093,108.6106,173.92,-4.98,-4.96,False
285994.4516266,487,78.71,139.3512,109.8619,108.6721,173.98,-4.9,-4.96,False
285994.4516266,488,78.71,139.117,109.5566,108.2915,174.01,-4.82,-4.95,False
285994.4516266,489,86.21,139.117,109.5566,108.2915,174.03,-4.74,-4.95,False
285994.483195,490,78.81,139.6065,109.9464,108.7317,174.09,-4.73,-4.93,False
285994.483195,491,78.81,139.8817,110.1069,108.8036,174.13,-4.73,-4.9,False
285994.5153114,492,78.82,140.2022,110.5031,109.2074,174.2,-4.72,-4.9,False
285994.5153114,493,78.82,140.162,110.4216,109.0546,174.29,-4.65,-4.91,False
285994.5153114,494,86.34,140.162,110.4216,109.0546,174.36,-4.64,-4.9,False
285994.5471272,495,78.87,140.7739,110.9784,109.4792,174.41,-4.68,-4.86,False
285994.5471272,496,78.87,140.8017,110.9997,109.5051,174.44,-4.69,-4.84,False
285994.5471272,497,86.53,140.8017,110.9997,109.5051,174.48,-4.69,-4.83,False
285994.5789386,498,79.03,141.418,111.3459,110.0241,174.51,-4.65,-4.79,False
285994.5789386,499,86.41,141.4092,111.337,110.0164,174.56,-4.64,-4.77,False
285994.6109797,500,78.88,141.6225,111.4298,110.1266,174.62,-4.58,-4.78,False
285994.6109797,501,78.88,141.6225,111.4298,110.1266,174.64,-4.53,-4.78,False
285994.6445798,502,78.5,141.5027,111.237,110.0563,174.68,-4.55,-4.78,False
285994.6445798,503,78.5,141.1999,110.9484,109.7452,174.73,-4.59,-4.78,False
285994.6766405,504,78.42,140.9482,110.7982,109.4599,174.68,-4.61,-4.73,False
285994.6766405,505,78.42,140.8461,110.6547,109.3018,174.7,-4.63,-4.68,False
285994.6766405,506,78.42,140.8461,110.6547,109.3018,174.71,-4.63,-4.66,False
285994.7074862,507,78.93,141.0697,110.6844,109.347,174.55,-4.75,-4.58,False
285994.7074862,508,78.93,141.0736,110.6344,109.2785,174.52,-4.82,-4.49,False
285994.7396841,509,78.72,142.2984,111.5671,110.1431,174.55,-5.04,-4.35,False
285994.7396841,510,78.72,142.3875,111.6578,110.2619,174.61,-5.18,-4.27,False
285994.7396841,511,78.72,142.3725,111.6023,110.1795,174.65,-5.28,-4.21,False
285994.7708979,512,78.79,142.0095,111.4139,109.9047,174.8,-5.08,-4.18,False
285994.7708979,513,78.79,142.0095,111.4139,109.9047,175.1,-4.92,-4.16,False
285994.8033278,514,72.41,141.5474,111.212,109.712,175.22,-4.86,-4.2,False
285994.8033278,515,72.41,141.5683,111.2812,109.8187,175.29,-4.83,-4.21,False
285994.8033278,516,82.46,141.5678,111.2854,109.8311,175.35,-4.79,-4.22,False
285994.8033278,517,82.46,141.5807,111.2928,109.8354,175.39,-4.77,-4.23,False
285994.8513731,518,72.55,141.3376,110.8534,109.3681,175.22,-4.76,-4.19,False
285994.8513731,519,78.77,141.3434,110.7915,109.2594,175.3,-4.74,-4.16,False
285994.8513731,520,78.77,141.3003,110.7356,109.1952,175.31,-4.71,-4.15,False
285994.883965,521,78.66,141.0786,110.7949,109.1711,175.37,-4.65,-4.18,False
285994.883965,522,78.66,141.0388,110.7631,109.173,175.39,-4.59,-4.21,False
285994.9152306,523,72.51,142.3226,111.682,110.1117,175.45,-4.41,-4.22,False
285994.9152306,524,78.78,142.4016,111.8101,110.2684,175.46,-4.29,-4.24,False
285994.9152306,525,78.78,142.4008,111.745,110.1528,175.46,-4.23,-4.26,False
285994.9471789,526,72.49,142.6989,111.8385,110.4249,175.44,-4.19,-4.22,False
285994.9471789,527,78.75,142.7165,111.7974,110.3781,175.43,-4.2,-4.18,False
285994.9471789,528,78.75,142.7481,111.8276,110.4155,175.43,-4.2,-4.16,False
285994.9795809,529,78.68,142.4027,111.6416,110.2539,175.37,-4.14,-4.13,False
285994.9795809,530,78.68,142.0866,111.337,109.9118,175.35,-4.13,-4.11,False
285995.0108641,531,79.17,142.2554,111.4241,109.9817,175.29,-4.35,-4.08,False
285995.0108641,532,79.17,142.2563,111.4229,109.9771,175.25,-4.56,-4.04,False
285995.0108641,533,86.77,142.2758,111.4777,110.0472,175.17,-4.63,-4.03,False
285995.0432531,534,79.1,142.4206,111.6064,110.1493,175.17,-4.65,-4.02,False
285995.0432531,535,79.1,142.2993,111.5029,110.0337,175.2,-4.61,-4.02,False
285995.0432531,536,86.37,142.4084,111.612,110.1575,175.19,-4.59,-4.02,False
285995.0759403,537,78.71,142.4973,111.8444,110.4818,175.13,-4.55,-4.04,False
285995.0759403,538,86.24,142.4385,111.8221,110.47,175.11,-4.48,-3.98,False
285995.1071852,539,78.91,142.6665,112.1199,110.6218,174.94,-4.4,-3.83,False
285995.1071852,540,78.91,142.4903,111.9744,110.4833,174.86,-4.33,-3.74,False
285995.1071852,541,86.24,142.4748,111.9553,110.4476,174.81,-4.29,-3.68,False
285995.1403206,542,78.5,142.6698,112.235,110.6214,174.94,-4.02,-3.74,False
285995.1403206,543,86.06,142.4989,112.1092,110.4875,174.95,-4.02,-3.74,False
285995.1403206,544,86.06,142.5217,112.1492,110.5457,174.96,-4.02,-3.73,False
285995.1711886,545,78.83,142.0878,111.6616,110.2034,174.88,-4.35,-3.59,False
285995.1711886,546,78.83,142.1056,111.7119,110.3005,174.69,-4.57,-3.48,False
285995.2032673,547,82.41,142.1635,111.7446,110.3161,174.63,-4.51,-3.44,False
285995.2032673,548,82.41,142.2604,111.9393,110.5559,174.6,-4.44,-3.42,False
285995.2032673,549,82.41,142.1172,111.7625,110.3432,174.58,-4.4,-3.41,False
285995.2032673,550,90.82,142.1875,111.8159,110.41,174.58,-4.37,-3.4,False
285995.2511251,551,78.98,141.9051,111.8291,110.2161,174.62,-4.36,-3.41,False
285995.2511251,552,86.34,141.8938,111.8287,110.2287,174.69,-4.45,-3.37,False
285995.2511251,553,86.34,142.0069,111.9772,110.4039,174.74,-4.49,-3.36,False
285995.2830033,554,78.85,141.9069,111.9738,110.3958,174.75,-4.44,-3.34,False
285995.2830033,555,86.35,141.9976,112.0488,110.4757,174.73,-4.45,-3.33,False
285995.2830033,556,86.35,141.9918,112.052,110.4935,174.72,-4.45,-3.33,False
285995.316263,557,78.57,142.1265,111.9649,110.16,174.73,-4.63,-3.22,False
285995.316263,558,86.13,142.1265,111.9649,110.16,174.66,-4.74,-3.16,False
285995.3474007,559,78.84,142.9034,112.2575,110.4949,174.83,-4.81,-3.12,False
285995.3474007,560,86.17,142.5117,111.8993,110.1504,174.87,-4.83,-3.05,False
285995.3474007,561,86.17,142.3581,111.9388,110.3541,174.91,-4.8,-3.04,False
285995.3790674,562,78.76,141.6381,111.5587,109.8476,174.94,-4.65,-2.95,False
285995.3790674,563,86.36,141.5991,111.5085,109.7957,174.99,-4.54,-2.91,False
285995.4114202,564,78.77,141.4694,111.2292,109.2961,175.15,-4.82,-2.73,False
285995.4114202,565,78.77,141.9727,111.7647,109.8865,175.3,-4.83,-2.66,False
285995.4114202,566,86.44,140.6833,110.7468,108.8966,175.36,-4.85,-2.64,False
285995.4429424,567,79.02,140.9604,110.9841,108.9825,175.31,-4.69,-2.65,False
285995.4429424,568,86.37,140.6362,110.7315,108.7593,175.35,-4.37,-2.69,False
285995.4429424,569,86.37,140.6346,110.7103,108.724,175.36,-4.2,-2.7,False
285995.4752301,570,78.79,140.0019,110.2469,108.1473,175.33,-4.21,-2.71,False
285995.4752301,571,86.59,139.9573,110.2353,108.1767,175.3,-4.23,-2.71,False
285995.5082623,572,78.82,140.5765,110.5314,108.6735,174.78,-4.69,-2.7,False
285995.5082623,573,78.82,140.6675,110.6149,108.765,174.67,-4.71,-2.71,False
285995.5082623,574,86.03,140.8122,110.7247,108.8997,174.68,-4.52,-2.74,False
285995.5390232,575,78.84,140.7847,110.5796,108.9066,174.69,-4.7,-2.73,False
285995.5390232,576,86.37,140.7606,110.584,108.9423,174.68,-4.56,-2.71,False
285995.5390232,577,86.37,140.6536,110.4653,108.8084,174.68,-4.56,-2.7,False
285995.5713745,578,78.78,138.9496,109.4649,107.817,174.65,-4.7,-2.74,False
285995.5713745,579,78.78,138.9496,109.4649,107.817,174.59,-4.74,-2.78,False
285995.6032054,580,82.37,139.0894,109.2266,107.8201,174.6,-4.81,-2.85,False
285995.6032054,581,82.37,138.9719,109.1439,107.7313,174.63,-4.82,-2.9,False
285995.6032054,582,82.37,138.9418,109.1113,107.693,174.65,-4.82,-2.93,False
285995.6032054,583,90.57,138.9418,109.1113,107.693,174.66,-4.8,-2.95,False
285995.6527781,584,78.43,139.2307,109.1156,107.6723,174.63,-4.86,-2.99,False
285995.6527781,585,78.43,139.1561,109.032,107.5767,174.6,-4.92,-3.03,False
285995.6852659,586,78.59,139.1258,109.0438,107.4286,174.62,-4.66,-3.03,False
285995.6852659,587,78.59,139.1283,109.0317,107.4196,174.65,-4.49,-3.03,False
285995.7149641,588,78.9,139.3341,109.2188,107.5856,174.68,-4.4,-3.07,False
285995.7149641,589,78.9,139.3077,109.1897,107.5561,174.68,-4.35,-3.08,False
285995.7149641,590,78.9,139.2431,109.1233,107.4749,174.68,-4.37,-3.1,False
285995.748163,591,78.57,139.08,109.1135,107.3291,174.66,-4.34,-3.1,False
285995.748163,592,78.57,139.3032,109.4075,107.6925,174.64,-4.3,-3.12,False
285995.748163,593,86.12,139.3032,109.4075,107.6925,174.64,-4.21,-3.14,False
285995.778903,594,78.92,139.5643,109.4963,107.9418,174.63,-4.03,-3.23,False
285995.778903,595,78.92,139.4857,109.3625,107.7687,174.58,-3.96,-3.28,False
285995.778903,596,86.32,139.4876,109.3638,107.7706,174.54,-3.92,-3.31,False
285995.8115126,597,78.68,139.9504,109.8591,108.3021,174.53,-3.75,-3.4,False
285995.8115126,598,78.68,139.974,109.8645,108.2938,174.54,-3.56,-3.48,False
285995.8434683,599,78.75,140.8276,110.086,108.6515,174.49,-3.96,-3.66,False
285995.8434683,600,78.75,140.7924,110.0474,108.6045,174.52,-3.99,-3.76,False
285995.8434683,601,86.51,140.8678,110.1338,108.7139,174.56,-3.99,-3.82,False
